# Time-averaged data for fix 3
# TimeStep c_msd_O[4] c_msd_H[4] v_fitslope_O v_fitslope_H
380500 26936.8 3.79051e+06 17.3818 3545.21
380600 27000.5 3.79943e+06 17.388 3545.88
380700 26829.8 3.77601e+06 17.3941 3546.54
380800 26759.8 3.76614e+06 17.3999 3547.18
380900 26487.8 3.72874e+06 17.4055 3547.78
381000 26437.3 3.72223e+06 17.4109 3548.34
381100 26446.5 3.72365e+06 17.4162 3548.9
381200 26281.9 3.70056e+06 17.4214 3549.44
381300 26320 3.70526e+06 17.4264 3549.96
381400 26222.1 3.69173e+06 17.4314 3550.48
381500 26177.4 3.68597e+06 17.4363 3550.98
381600 26037.2 3.66708e+06 17.4411 3551.46
381700 26022.9 3.66594e+06 17.4457 3551.92
381800 25970 3.65968e+06 17.4503 3552.38
381900 25970.9 3.66059e+06 17.4548 3552.83
382000 25971 3.66142e+06 17.4593 3553.28
382100 25822.7 3.6415e+06 17.4637 3553.72
382200 25778.5 3.63576e+06 17.4679 3554.12
382300 25772.9 3.63512e+06 17.4721 3554.54
382400 25680.4 3.62244e+06 17.4762 3554.93
382500 25687.9 3.62406e+06 17.4803 3555.32
382600 25411 3.5858e+06 17.4841 3555.68
382700 25106.9 3.54289e+06 17.4874 3555.97
382800 24860.4 3.50849e+06 17.4904 3556.21
382900 24683.3 3.48457e+06 17.4931 3556.4
383000 24530 3.46298e+06 17.4955 3556.57
383100 24358.4 3.43884e+06 17.4977 3556.7
383200 24235.4 3.42091e+06 17.4997 3556.8
383300 24147.9 3.40746e+06 17.5015 3556.87
383400 24085.6 3.39808e+06 17.5032 3556.92
383500 24002.5 3.38582e+06 17.5048 3556.96
383600 23956.4 3.37885e+06 17.5062 3556.99
383700 23874.6 3.36704e+06 17.5076 3557
383800 23877.7 3.36696e+06 17.509 3557
383900 23846.8 3.3627e+06 17.5103 3556.99
384000 23912.3 3.37198e+06 17.5116 3556.99
384100 24083.9 3.39589e+06 17.513 3557.01
384200 24146.6 3.40554e+06 17.5147 3557.06
384300 24214.8 3.41599e+06 17.5164 3557.12
384400 24212.4 3.41677e+06 17.5181 3557.17
384500 24572.2 3.46679e+06 17.5201 3557.27
384600 24726.5 3.48823e+06 17.5225 3557.42
384700 25038.9 3.53202e+06 17.5252 3557.61
384800 25308.2 3.56969e+06 17.5282 3557.85
384900 25675 3.62044e+06 17.5317 3558.16
385000 25933.7 3.65691e+06 17.5357 3558.53
385100 26298.8 3.70796e+06 17.5401 3558.96
385200 26605.5 3.75082e+06 17.5448 3559.44
385300 27016.9 3.80785e+06 17.5502 3560.01
385400 27388 3.85925e+06 17.556 3560.64
385500 27687 3.90096e+06 17.5623 3561.33
385600 27916.9 3.933e+06 17.569 3562.08
385700 28370.4 3.99572e+06 17.576 3562.88
385800 28774.3 4.05125e+06 17.5838 3563.77
385900 28921.8 4.07111e+06 17.5919 3564.71
386000 28999.5 4.08127e+06 17.6 3565.66
386100 29244.3 4.11513e+06 17.6084 3566.65
386200 29298.6 4.12223e+06 17.6171 3567.66
386300 29118.6 4.09667e+06 17.6255 3568.65
386400 29078.1 4.09103e+06 17.6338 3569.62
386500 28948.1 4.07262e+06 17.6419 3570.56
386600 28737.7 4.04306e+06 17.6498 3571.47
386700 28621.9 4.0275e+06 17.6575 3572.34
386800 28232.5 3.97466e+06 17.6647 3573.16
386900 28046.2 3.94901e+06 17.6715 3573.93
387000 27954.1 3.93568e+06 17.6782 3574.67
387100 27836.5 3.91896e+06 17.6846 3575.38
387200 27620.2 3.88839e+06 17.6909 3576.05
387300 27452.4 3.86452e+06 17.6968 3576.69
387400 27421.1 3.85997e+06 17.7026 3577.3
387500 27276 3.83935e+06 17.7082 3577.9
387600 27239.8 3.83465e+06 17.7137 3578.48
387700 26977 3.79921e+06 17.719 3579.02
387800 26855.9 3.78312e+06 17.724 3579.53
387900 26687.8 3.75999e+06 17.7288 3580.01
388000 26561.6 3.743e+06 17.7334 3580.46
388100 26359.1 3.71523e+06 17.7377 3580.87
388200 26344.5 3.71388e+06 17.7419 3581.26
388300 26291.6 3.70708e+06 17.746 3581.65
388400 26233.2 3.69908e+06 17.75 3582.03
388500 26210.3 3.69602e+06 17.7539 3582.38
388600 26181.2 3.69192e+06 17.7578 3582.74
388700 26218.9 3.69683e+06 17.7617 3583.1
388800 26081.6 3.67753e+06 17.7655 3583.44
388900 26165.5 3.68928e+06 17.7693 3583.78
389000 26281.8 3.70617e+06 17.7732 3584.13
389100 26273.4 3.7052e+06 17.7771 3584.5
389200 26507.9 3.73747e+06 17.7812 3584.88
389300 26684 3.76229e+06 17.7856 3585.31
389400 26828.9 3.78321e+06 17.7902 3585.76
389500 27080.6 3.8191e+06 17.7951 3586.25
389600 27397 3.86295e+06 17.8003 3586.79
389700 27658.5 3.89914e+06 17.8059 3587.38
389800 28095.1 3.96012e+06 17.8119 3588.04
389900 28427 4.00674e+06 17.8186 3588.78
390000 28930.6 4.07717e+06 17.8257 3589.58
390100 29411.2 4.14427e+06 17.8335 3590.49
390200 29846.4 4.20478e+06 17.8419 3591.48
390300 30203.3 4.25437e+06 17.8508 3592.53
390400 30475.1 4.29216e+06 17.8602 3593.65
390500 30854.6 4.34492e+06 17.8699 3594.82
390600 31115.7 4.38192e+06 17.8801 3596.05
390700 31230.5 4.39859e+06 17.8905 3597.32
390800 31346.4 4.41512e+06 17.901 3598.59
390900 31335 4.41386e+06 17.9116 3599.89
391000 31035.3 4.37232e+06 17.9219 3601.14
391100 30926.3 4.35768e+06 17.932 3602.35
391200 30619.5 4.31481e+06 17.9417 3603.52
391300 30418.3 4.28628e+06 17.951 3604.63
391400 30245.5 4.26203e+06 17.96 3605.71
391500 30063.8 4.23682e+06 17.9688 3606.75
391600 29794 4.20039e+06 17.9773 3607.75
391700 29436.2 4.15101e+06 17.9853 3608.68
391800 29055.5 4.09795e+06 17.9928 3609.54
391900 28805.2 4.0634e+06 17.9999 3610.34
392000 28469.6 4.01605e+06 18.0065 3611.08
392100 28177.7 3.97499e+06 18.0127 3611.76
392200 28200.4 3.97853e+06 18.0187 3612.41
392300 28028 3.95505e+06 18.0246 3613.04
392400 27924 3.93994e+06 18.0303 3613.66
392500 27663.7 3.90331e+06 18.0357 3614.22
392600 27432.8 3.87055e+06 18.0408 3614.75
392700 27246.8 3.84435e+06 18.0455 3615.22
392800 27151.2 3.83137e+06 18.0501 3615.67
392900 27077.3 3.82175e+06 18.0546 3616.11
393000 27117.1 3.82746e+06 18.059 3616.53
393100 27243 3.84483e+06 18.0635 3616.98
393200 27411.2 3.86788e+06 18.0682 3617.45
393300 27479.2 3.87753e+06 18.0731 3617.94
393400 27576.4 3.89158e+06 18.078 3618.44
393500 27613.4 3.89715e+06 18.0831 3618.96
393600 27458.8 3.87618e+06 18.088 3619.46
393700 27452.9 3.87538e+06 18.0928 3619.95
393800 27273.5 3.85017e+06 18.0975 3620.41
393900 27374.3 3.86393e+06 18.102 3620.86
394000 27540.2 3.88666e+06 18.1068 3621.34
394100 27579.2 3.89242e+06 18.1117 3621.83
394200 27628.2 3.89948e+06 18.1167 3622.34
394300 27540.5 3.88722e+06 18.1215 3622.83
394400 27572.6 3.89182e+06 18.1263 3623.31
394500 27822.9 3.92677e+06 18.1314 3623.84
394600 27871.8 3.93368e+06 18.1366 3624.37
394700 27913.1 3.93954e+06 18.1419 3624.92
394800 27948.3 3.94416e+06 18.1472 3625.47
394900 27925.9 3.94062e+06 18.1524 3626.01
395000 28072.7 3.96112e+06 18.1578 3626.57
395100 27933.1 3.94174e+06 18.1631 3627.13
395200 27816.4 3.92561e+06 18.1682 3627.65
395300 27931.2 3.9418e+06 18.1734 3628.18
395400 27969.7 3.94719e+06 18.1786 3628.72
395500 27910.5 3.93853e+06 18.1838 3629.25
395600 27941.2 3.94218e+06 18.189 3629.79
395700 27734.4 3.91309e+06 18.194 3630.29
395800 27770.2 3.91805e+06 18.1989 3630.79
395900 27746.7 3.91479e+06 18.2037 3631.27
396000 27704.6 3.90919e+06 18.2086 3631.76
396100 27690.5 3.90724e+06 18.2133 3632.23
396200 27811.8 3.92411e+06 18.2182 3632.72
396300 27962.4 3.94499e+06 18.2232 3633.22
396400 28123.6 3.96726e+06 18.2284 3633.76
396500 28240.2 3.98332e+06 18.2338 3634.31
396600 28244.3 3.98367e+06 18.2392 3634.88
396700 28310.6 3.9926e+06 18.2447 3635.45
396800 28258.6 3.98582e+06 18.2501 3636.02
396900 28274.5 3.98858e+06 18.2556 3636.58
397000 28208.1 3.97944e+06 18.2609 3637.14
397100 28246.9 3.9843e+06 18.2663 3637.69
397200 28177.4 3.97408e+06 18.2715 3638.23
397300 28386.7 4.00329e+06 18.2769 3638.79
397400 28526.3 4.02265e+06 18.2825 3639.38
397500 28779.9 4.05832e+06 18.2884 3640
397600 28942.8 4.08144e+06 18.2945 3640.66
397700 29184.7 4.11521e+06 18.3008 3641.35
397800 29327.9 4.13462e+06 18.3074 3642.08
397900 29617.6 4.17463e+06 18.3143 3642.84
398000 29718.2 4.18855e+06 18.3214 3643.64
398100 29938.1 4.21936e+06 18.3287 3644.46
398200 30334.1 4.27501e+06 18.3364 3645.34
398300 30578.2 4.30919e+06 18.3445 3646.27
398400 30833.9 4.34459e+06 18.3529 3647.25
398500 31261.4 4.40383e+06 18.3617 3648.29
398600 31632.1 4.45541e+06 18.3711 3649.39
398700 31990.2 4.50545e+06 18.3809 3650.56
398800 32185.7 4.53261e+06 18.391 3651.78
398900 32245.1 4.54083e+06 18.4013 3653.02
399000 32277.8 4.54538e+06 18.4116 3654.25
399100 32269.1 4.54389e+06 18.4219 3655.49
399200 32180.6 4.53156e+06 18.432 3656.71
399300 32024.6 4.50999e+06 18.4421 3657.92
399400 31876.2 4.4888e+06 18.4519 3659.08
399500 31656.6 4.4582e+06 18.4613 3660.21
399600 31472.6 4.43287e+06 18.4706 3661.3
399700 31211.6 4.39658e+06 18.4795 3662.35
399800 30759.3 4.33354e+06 18.4879 3663.32
399900 30659.4 4.3188e+06 18.496 3664.24
400000 30497.5 4.29559e+06 18.5039 3665.15
400100 30181.6 4.25219e+06 18.5114 3666
400200 29953.1 4.22062e+06 18.5185 3666.8
400300 29721.3 4.18749e+06 18.5254 3667.56
400400 29617 4.17188e+06 18.532 3668.28
400500 29394 4.14012e+06 18.5384 3668.97
400600 29302.9 4.12712e+06 18.5446 3669.62
400700 29228.5 4.11626e+06 18.5507 3670.27
400800 28903.7 4.07096e+06 18.5564 3670.87
400900 28781.9 4.05387e+06 18.5618 3671.42
401000 28810.4 4.05729e+06 18.5673 3671.97
401100 28556.9 4.02164e+06 18.5725 3672.5
401200 28508.2 4.0152e+06 18.5775 3672.99
401300 28475.3 4.01077e+06 18.5825 3673.48
401400 28532.5 4.01865e+06 18.5874 3673.97
401500 28711 4.04322e+06 18.5925 3674.47
401600 28739.1 4.04714e+06 18.5978 3675
401700 28815.3 4.05824e+06 18.6031 3675.53
401800 28787.9 4.05474e+06 18.6083 3676.06
401900 28998.7 4.08379e+06 18.6137 3676.61
402000 29088.4 4.09625e+06 18.6193 3677.19
402100 29326.3 4.12909e+06 18.6251 3677.78
402200 29506.4 4.15341e+06 18.6311 3678.42
402300 29693.2 4.17874e+06 18.6374 3679.08
402400 29746.2 4.18595e+06 18.6438 3679.77
402500 29838 4.19828e+06 18.6502 3680.46
402600 29904.9 4.20726e+06 18.6568 3681.16
402700 29873.6 4.20279e+06 18.6634 3681.87
402800 29733.3 4.18317e+06 18.6697 3682.55
402900 29735.2 4.18384e+06 18.6761 3683.22
403000 29653 4.17217e+06 18.6823 3683.88
403100 29829.3 4.1964e+06 18.6886 3684.55
403200 29913.9 4.20821e+06 18.695 3685.24
403300 29842.3 4.19874e+06 18.7015 3685.93
403400 29751.8 4.18624e+06 18.7078 3686.59
403500 29696.8 4.17822e+06 18.714 3687.25
403600 29558.9 4.15858e+06 18.72 3687.88
403700 29595 4.16289e+06 18.726 3688.51
403800 29470.1 4.14477e+06 18.7319 3689.12
403900 29434.8 4.13979e+06 18.7377 3689.71
404000 29404.3 4.1352e+06 18.7435 3690.3
404100 29158.1 4.10075e+06 18.749 3690.86
404200 29109.8 4.09466e+06 18.7543 3691.39
404300 29075.9 4.09004e+06 18.7596 3691.91
404400 28886.4 4.06428e+06 18.7647 3692.41
404500 28793 4.05186e+06 18.7696 3692.88
404600 28597.4 4.02518e+06 18.7744 3693.33
404700 28263.8 3.97892e+06 18.7787 3693.73
404800 28045.9 3.94865e+06 18.7827 3694.08
404900 27880.6 3.9257e+06 18.7865 3694.39
405000 27434.3 3.86408e+06 18.7898 3694.65
405100 27328.3 3.84964e+06 18.7928 3694.85
405200 27080.8 3.81462e+06 18.7955 3695.02
405300 26942.7 3.79429e+06 18.798 3695.16
405400 26965 3.79684e+06 18.8004 3695.28
405500 26958.7 3.79675e+06 18.8029 3695.41
405600 26966.2 3.79812e+06 18.8053 3695.54
405700 26826.3 3.77864e+06 18.8076 3695.64
405800 26965.7 3.79762e+06 18.8099 3695.76
405900 26979.4 3.79913e+06 18.8123 3695.88
406000 26983 3.79974e+06 18.8147 3696
406100 27081.8 3.81386e+06 18.8171 3696.13
406200 27297.4 3.84422e+06 18.8197 3696.28
406300 27607.8 3.8877e+06 18.8227 3696.48
406400 27875.1 3.9251e+06 18.826 3696.74
406500 28181.9 3.96688e+06 18.8297 3697.03
406600 28593.1 4.02299e+06 18.8338 3697.4
406700 28890.8 4.06358e+06 18.8384 3697.82
406800 29222.6 4.10917e+06 18.8433 3698.28
406900 29563.1 4.15692e+06 18.8486 3698.82
407000 29810.6 4.19197e+06 18.8543 3699.4
407100 30140.2 4.23812e+06 18.8604 3700.02
407200 30574.3 4.2978e+06 18.8669 3700.72
407300 30828.8 4.33285e+06 18.8738 3701.46
407400 31115.9 4.37288e+06 18.8811 3702.26
407500 31327.4 4.402e+06 18.8886 3703.09
407600 31621.6 4.4426e+06 18.8965 3703.97
407700 31819.8 4.47064e+06 18.9046 3704.88
407800 31869.4 4.4784e+06 18.9128 3705.81
407900 31978.1 4.49405e+06 18.9212 3706.76
408000 31945.7 4.49027e+06 18.9295 3707.71
408100 31805 4.47127e+06 18.9378 3708.64
408200 31657.9 4.45109e+06 18.9458 3709.55
408300 31553.6 4.43648e+06 18.9536 3710.42
408400 31454.5 4.4229e+06 18.9613 3711.29
408500 31455.7 4.42263e+06 18.9689 3712.13
408600 31395.4 4.41391e+06 18.9765 3712.97
408700 31356.6 4.40848e+06 18.984 3713.8
408800 31205.6 4.38719e+06 18.9914 3714.61
408900 30995.5 4.35806e+06 18.9984 3715.38
409000 31066.3 4.36793e+06 19.0055 3716.14
409100 30889.9 4.34253e+06 19.0124 3716.89
409200 30686.4 4.31392e+06 19.0191 3717.61
409300 30450.6 4.28082e+06 19.0254 3718.28
409400 30373.7 4.26978e+06 19.0316 3718.92
409500 30146.5 4.23773e+06 19.0376 3719.54
409600 29822.8 4.19218e+06 19.0432 3720.1
409700 29502.8 4.14675e+06 19.0484 3720.6
409800 29189.1 4.1024e+06 19.0531 3721.05
409900 29258 4.11128e+06 19.0577 3721.47
410000 29067.9 4.08394e+06 19.0623 3721.88
410100 29093.8 4.08633e+06 19.0667 3722.27
410200 29078.6 4.08315e+06 19.0711 3722.66
410300 29115.7 4.08765e+06 19.0756 3723.05
410400 29208.6 4.09986e+06 19.0801 3723.45
410500 29207.2 4.0991e+06 19.0846 3723.85
410600 29253.3 4.10424e+06 19.0891 3724.26
410700 29319.8 4.11235e+06 19.0937 3724.66
410800 29389.1 4.12233e+06 19.0984 3725.09
410900 29320.1 4.1135e+06 19.103 3725.51
411000 29167.1 4.0923e+06 19.1075 3725.9
411100 29495.2 4.13769e+06 19.1121 3726.3
411200 29723.9 4.16926e+06 19.1171 3726.77
411300 29785.6 4.17762e+06 19.1222 3727.25
411400 29914.2 4.1948e+06 19.1274 3727.74
411500 30141.7 4.22563e+06 19.1328 3728.26
411600 30344.8 4.2535e+06 19.1384 3728.82
411700 30508.1 4.27625e+06 19.1443 3729.4
411800 30760 4.31167e+06 19.1504 3730.02
411900 30836.6 4.32238e+06 19.1567 3730.67
412000 30937.3 4.33592e+06 19.1631 3731.32
412100 31405.9 4.40008e+06 19.1698 3732.02
412200 31554.7 4.42001e+06 19.1769 3732.77
412300 31920 4.46992e+06 19.1843 3733.56
412400 32170.4 4.50334e+06 19.1921 3734.41
412500 32071.4 4.4884e+06 19.1998 3735.25
412600 32322.7 4.52242e+06 19.2077 3736.11
412700 32455.7 4.54032e+06 19.2158 3737
412800 32699.3 4.57318e+06 19.2242 3737.91
412900 32829.2 4.59087e+06 19.2327 3738.85
413000 33104.2 4.62861e+06 19.2414 3739.83
413100 33382.4 4.66687e+06 19.2505 3740.85
413200 33888.1 4.73603e+06 19.26 3741.93
413300 34478.4 4.81699e+06 19.2702 3743.1
413400 34851 4.86859e+06 19.281 3744.35
413500 35120.5 4.90579e+06 19.2921 3745.66
413600 35034 4.89412e+06 19.3034 3746.97
413700 34842.6 4.8671e+06 19.3143 3748.25
413800 34698.4 4.84632e+06 19.3251 3749.5
413900 34602.3 4.83261e+06 19.3357 3750.73
414000 34376.4 4.80051e+06 19.3461 3751.92
414100 34291.4 4.78764e+06 19.3563 3753.08
414200 34102.7 4.76153e+06 19.3663 3754.22
414300 33851.8 4.72688e+06 19.376 3755.32
414400 33291.2 4.64984e+06 19.3851 3756.35
414500 33051.2 4.61766e+06 19.3938 3757.31
414600 32644.4 4.56206e+06 19.4021 3758.21
414700 32170.6 4.49672e+06 19.4097 3759.02
414800 31858.2 4.45327e+06 19.417 3759.79
414900 31358 4.38402e+06 19.4236 3760.47
415000 31060.8 4.34273e+06 19.4298 3761.08
415100 30539 4.27064e+06 19.4355 3761.63
415200 30146.9 4.21639e+06 19.4406 3762.09
415300 29973.5 4.1923e+06 19.4453 3762.51
415400 29641.8 4.14612e+06 19.4498 3762.88
415500 29589.8 4.13805e+06 19.454 3763.22
415600 29491.6 4.12403e+06 19.4581 3763.55
415700 29372.4 4.10739e+06 19.4621 3763.85
415800 29395.2 4.11008e+06 19.466 3764.15
415900 29319 4.09887e+06 19.4698 3764.44
416000 29346.2 4.10193e+06 19.4737 3764.72
416100 29411.9 4.11039e+06 19.4775 3765
416200 29451.4 4.1156e+06 19.4814 3765.3
416300 29557.8 4.1297e+06 19.4854 3765.61
416400 29582.4 4.1322e+06 19.4895 3765.92
416500 29676.7 4.14445e+06 19.4936 3766.24
416600 29720.2 4.14978e+06 19.4978 3766.57
416700 29756.6 4.15465e+06 19.502 3766.9
416800 30097.6 4.20095e+06 19.5064 3767.26
416900 30324.6 4.23161e+06 19.5112 3767.68
417000 30556.9 4.26352e+06 19.5162 3768.11
417100 30792.6 4.29574e+06 19.5215 3768.59
417200 31061.8 4.33228e+06 19.5271 3769.11
417300 31319.3 4.36706e+06 19.533 3769.68
417400 31567.6 4.40066e+06 19.5392 3770.28
417500 31615.3 4.407e+06 19.5456 3770.9
417600 31881.3 4.44349e+06 19.5521 3771.54
417700 32084.6 4.4715e+06 19.5589 3772.22
417800 32119.8 4.47589e+06 19.5657 3772.92
417900 32286 4.49854e+06 19.5727 3773.63
418000 32445.9 4.51981e+06 19.5799 3774.36
418100 32532.1 4.53163e+06 19.5872 3775.12
418200 32613.5 4.54266e+06 19.5946 3775.88
418300 32522.7 4.5305e+06 19.6019 3776.63
418400 32511.7 4.52913e+06 19.6092 3777.38
418500 32382.5 4.51156e+06 19.6164 3778.12
418600 32148.6 4.47952e+06 19.6233 3778.82
418700 32230.4 4.48999e+06 19.6301 3779.5
418800 32098.8 4.47095e+06 19.6369 3780.18
418900 32301.6 4.49791e+06 19.6437 3780.86
419000 32119.3 4.4725e+06 19.6506 3781.55
419100 32200.3 4.48367e+06 19.6573 3782.22
419200 32134.6 4.47403e+06 19.664 3782.89
419300 31887.1 4.43977e+06 19.6705 3783.52
419400 31702.5 4.41403e+06 19.6768 3784.13
419500 31343.6 4.3644e+06 19.6827 3784.68
419600 30993.8 4.31548e+06 19.6882 3785.18
419700 30522.7 4.25072e+06 19.6931 3785.6
419800 30394.5 4.23327e+06 19.6977 3785.97
419900 30090.3 4.19135e+06 19.702 3786.31
420000 29846.7 4.15747e+06 19.706 3786.6
420100 29481.1 4.10671e+06 19.7097 3786.84
420200 29417.6 4.09692e+06 19.713 3787.04
420300 29254.8 4.0738e+06 19.7162 3787.22
420400 29098.1 4.0518e+06 19.7192 3787.37
420500 28840.3 4.01553e+06 19.722 3787.5
420600 28578.5 3.97884e+06 19.7245 3787.57
420700 28567.9 3.97678e+06 19.7267 3787.61
420800 28541.5 3.97246e+06 19.729 3787.66
420900 28528.1 3.97017e+06 19.7312 3787.7
421000 28527.3 3.96963e+06 19.7334 3787.74
421100 28657.3 3.98731e+06 19.7357 3787.79
421200 28603.4 3.97967e+06 19.738 3787.84
421300 28657.6 3.98711e+06 19.7403 3787.88
421400 28831.5 4.01142e+06 19.7427 3787.95
421500 29032.5 4.03934e+06 19.7454 3788.05
421600 29454.2 4.09721e+06 19.7484 3788.19
421700 29794.7 4.14321e+06 19.7518 3788.4
421800 30152.1 4.19131e+06 19.7556 3788.65
421900 30977.2 4.30345e+06 19.7602 3789.02
422000 31576.6 4.38414e+06 19.7655 3789.48
422100 32218.3 4.47139e+06 19.7716 3790.04
422200 32766.9 4.54692e+06 19.7783 3790.7
422300 33245.6 4.61302e+06 19.7857 3791.43
422400 33618.9 4.66375e+06 19.7935 3792.23
422500 33909.8 4.70376e+06 19.8016 3793.08
422600 34084.5 4.72851e+06 19.81 3793.96
422700 34156.9 4.73867e+06 19.8186 3794.87
422800 34300.1 4.75785e+06 19.8272 3795.78
422900 34279.5 4.7544e+06 19.8359 3796.71
423000 34160.9 4.73795e+06 19.8445 3797.61
423100 34233.4 4.74738e+06 19.853 3798.51
423200 34232.7 4.74651e+06 19.8616 3799.41
423300 33998.8 4.71413e+06 19.8699 3800.29
423400 34149.4 4.73427e+06 19.8783 3801.16
423500 34054 4.72078e+06 19.8866 3802.03
423600 33857.9 4.6933e+06 19.8948 3802.87
423700 33776.6 4.68205e+06 19.9027 3803.7
423800 33649.3 4.66483e+06 19.9106 3804.5
423900 33576.1 4.65472e+06 19.9183 3805.28
424000 33346.6 4.6229e+06 19.9258 3806.03
424100 33308.6 4.61759e+06 19.9332 3806.77
424200 33038.8 4.58048e+06 19.9403 3807.47
424300 32997.5 4.57462e+06 19.9472 3808.16
424400 32818.1 4.54976e+06 19.954 3808.81
424500 32624.4 4.52269e+06 19.9606 3809.44
424600 32391.3 4.4901e+06 19.9669 3810.02
424700 32059 4.44384e+06 19.9729 3810.57
424800 31837.4 4.4123e+06 19.9784 3811.06
424900 31736.7 4.39738e+06 19.9839 3811.53
425000 31514.5 4.36631e+06 19.9891 3811.97
425100 31314 4.33848e+06 19.9941 3812.36
425200 31043.8 4.30091e+06 19.9988 3812.73
425300 30846.4 4.27316e+06 20.0032 3813.05
425400 30642.9 4.24536e+06 20.0073 3813.34
425500 30426.2 4.21603e+06 20.0112 3813.59
425600 30547.1 4.23271e+06 20.0151 3813.84
425700 30569.9 4.23603e+06 20.019 3814.09
425800 30644.1 4.24675e+06 20.023 3814.36
425900 30549.1 4.23446e+06 20.0269 3814.62
426000 30766 4.26452e+06 20.0309 3814.89
426100 30714.4 4.2579e+06 20.0349 3815.17
426200 30939.7 4.28887e+06 20.0391 3815.46
426300 30956.8 4.29094e+06 20.0434 3815.78
426400 31019.7 4.29963e+06 20.0477 3816.09
426500 31218.9 4.32664e+06 20.0522 3816.42
426600 31418.7 4.35434e+06 20.0569 3816.79
426700 31612.2 4.38122e+06 20.0618 3817.19
426800 31805.3 4.40798e+06 20.0669 3817.61
426900 32250.3 4.46969e+06 20.0723 3818.08
427000 32566.8 4.51392e+06 20.0782 3818.61
427100 32813.9 4.5472e+06 20.0844 3819.18
427200 33095 4.58471e+06 20.0909 3819.8
427300 33168.4 4.59466e+06 20.0975 3820.43
427400 33470.6 4.63624e+06 20.1044 3821.09
427500 33626.5 4.65781e+06 20.1115 3821.79
427600 33803.6 4.68239e+06 20.1187 3822.51
427700 34090.5 4.72126e+06 20.1262 3823.26
427800 34344.3 4.75555e+06 20.1341 3824.06
427900 34482.1 4.77428e+06 20.1421 3824.88
428000 34662.1 4.79862e+06 20.1503 3825.73
428100 34773.6 4.81359e+06 20.1586 3826.59
428200 34742.6 4.80945e+06 20.167 3827.46
428300 34631.9 4.79399e+06 20.1752 3828.31
428400 34467.4 4.77083e+06 20.1833 3829.14
428500 34165.5 4.72955e+06 20.1911 3829.93
428600 33932 4.69803e+06 20.1985 3830.67
428700 33791.3 4.67913e+06 20.2057 3831.38
428800 33695.6 4.66629e+06 20.2128 3832.08
428900 33553.5 4.64713e+06 20.2197 3832.75
429000 33471.6 4.63598e+06 20.2265 3833.4
429100 33368.1 4.62112e+06 20.2332 3834.04
429200 33336.6 4.61614e+06 20.2398 3834.67
429300 33230.4 4.60191e+06 20.2463 3835.28
429400 33055.8 4.57818e+06 20.2526 3835.87
429500 32961 4.565e+06 20.2587 3836.43
429600 32683 4.52639e+06 20.2646 3836.97
429700 32452.4 4.49479e+06 20.2702 3837.46
429800 32513.8 4.50318e+06 20.2757 3837.94
429900 32404.6 4.48791e+06 20.2812 3838.41
430000 32368.8 4.48339e+06 20.2866 3838.86
430100 32478.5 4.49893e+06 20.2919 3839.32
430200 32485 4.49998e+06 20.2974 3839.79
430300 32368.7 4.48392e+06 20.3028 3840.26
430400 32391.7 4.4863e+06 20.3081 3840.7
430500 32506.8 4.5013e+06 20.3134 3841.16
430600 32332.7 4.47731e+06 20.3188 3841.62
430700 32231.7 4.46356e+06 20.3239 3842.05
430800 32287.8 4.47152e+06 20.329 3842.46
430900 32359.1 4.48145e+06 20.3342 3842.9
431000 32356.4 4.4813e+06 20.3394 3843.33
431100 32351.1 4.48099e+06 20.3446 3843.77
431200 32439.5 4.4934e+06 20.3498 3844.2
431300 32673.9 4.52572e+06 20.3552 3844.67
431400 32648.1 4.52248e+06 20.3607 3845.14
431500 32491.1 4.50077e+06 20.366 3845.6
431600 32494.9 4.5012e+06 20.3713 3846.04
431700 32325.9 4.47757e+06 20.3765 3846.48
431800 32135.2 4.45132e+06 20.3813 3846.87
431900 32234.6 4.46457e+06 20.3862 3847.26
432000 32432.8 4.49143e+06 20.3913 3847.68
432100 32444.6 4.49293e+06 20.3964 3848.11
